2024-11-03 04:15:53,101:WARNING:Inverse kinematics not solvable for position X: 0.024, Y: 0.090, Z: -0.500
2024-11-03 04:15:55,817:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.032 m, Z: -0.500 m
2024-11-03 04:15:55,946:INFO:Hand 1 Mapped Position -> X: -0.008 m, Y: 0.031 m, Z: -0.500 m
2024-11-03 04:15:56,067:INFO:Hand 1 Mapped Position -> X: -0.010 m, Y: 0.031 m, Z: -0.500 m
2024-11-03 04:15:56,154:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.031, Z: -0.500
2024-11-03 04:15:56,235:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.032, Z: -0.500
2024-11-03 04:15:56,311:WARNING:Inverse kinematics not solvable for position X: -0.014, Y: 0.033, Z: -0.500
2024-11-03 04:15:56,388:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.034, Z: -0.500
2024-11-03 04:15:56,473:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.034, Z: -0.500
2024-11-03 04:15:56,549:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.036, Z: -0.500
2024-11-03 04:15:56,626:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.037, Z: -0.500
2024-11-03 04:15:56,704:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.039, Z: -0.500
2024-11-03 04:15:56,782:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.042, Z: -0.500
2024-11-03 04:15:56,862:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.044, Z: -0.500
2024-11-03 04:15:56,941:WARNING:Inverse kinematics not solvable for position X: -0.010, Y: 0.045, Z: -0.500
2024-11-03 04:15:57,022:WARNING:Inverse kinematics not solvable for position X: -0.009, Y: 0.046, Z: -0.500
2024-11-03 04:15:57,101:WARNING:Inverse kinematics not solvable for position X: -0.008, Y: 0.045, Z: -0.500
2024-11-03 04:15:57,185:WARNING:Inverse kinematics not solvable for position X: -0.007, Y: 0.045, Z: -0.500
2024-11-03 04:15:57,270:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,348:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,424:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,501:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,580:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,657:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,735:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.044, Z: -0.500
2024-11-03 04:15:57,822:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.045, Z: -0.500
2024-11-03 04:15:57,914:WARNING:Inverse kinematics not solvable for position X: -0.006, Y: 0.045, Z: -0.500
2024-11-03 04:15:57,993:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,078:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,157:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,235:WARNING:Inverse kinematics not solvable for position X: -0.005, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,312:WARNING:Inverse kinematics not solvable for position X: -0.004, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,393:WARNING:Inverse kinematics not solvable for position X: -0.004, Y: 0.045, Z: -0.500
2024-11-03 04:15:58,473:WARNING:Inverse kinematics not solvable for position X: -0.004, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,554:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,633:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,711:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,790:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,872:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.044, Z: -0.500
2024-11-03 04:15:58,954:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.043, Z: -0.500
2024-11-03 04:15:59,036:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.043, Z: -0.500
2024-11-03 04:15:59,116:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.043, Z: -0.500
2024-11-03 04:15:59,196:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.043, Z: -0.500
2024-11-03 04:15:59,276:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,361:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,444:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,530:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,610:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,697:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,781:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,857:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.044, Z: -0.500
2024-11-03 04:15:59,945:WARNING:Inverse kinematics not solvable for position X: -0.002, Y: 0.043, Z: -0.500
2024-11-03 04:16:00,026:WARNING:Inverse kinematics not solvable for position X: -0.003, Y: 0.042, Z: -0.500
2024-11-03 04:16:00,115:INFO:Hand 1 Mapped Position -> X: -0.004 m, Y: 0.039 m, Z: -0.500 m
2024-11-03 04:16:00,235:INFO:Hand 1 Mapped Position -> X: -0.005 m, Y: 0.036 m, Z: -0.500 m
2024-11-03 04:16:00,350:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.034 m, Z: -0.500 m
2024-11-03 04:16:00,465:INFO:Hand 1 Mapped Position -> X: -0.008 m, Y: 0.032 m, Z: -0.500 m
2024-11-03 04:16:00,580:INFO:Hand 1 Mapped Position -> X: -0.010 m, Y: 0.031 m, Z: -0.500 m
2024-11-03 04:16:00,667:INFO:Hand 1 Mapped Position -> X: -0.011 m, Y: 0.031 m, Z: -0.500 m
2024-11-03 04:16:00,748:WARNING:Inverse kinematics not solvable for position X: -0.011, Y: 0.031, Z: -0.500
2024-11-03 04:16:00,826:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.031, Z: -0.500
2024-11-03 04:16:00,905:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.031, Z: -0.500
2024-11-03 04:16:00,982:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,064:WARNING:Inverse kinematics not solvable for position X: -0.012, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,147:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,224:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,311:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,389:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,464:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,544:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.031, Z: -0.500
2024-11-03 04:16:01,622:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.030, Z: -0.500
2024-11-03 04:16:01,700:WARNING:Inverse kinematics not solvable for position X: -0.013, Y: 0.029, Z: -0.500
2024-11-03 04:16:01,816:INFO:Hand 1 Mapped Position -> X: -0.013 m, Y: 0.027 m, Z: -0.500 m
2024-11-03 04:16:01,933:INFO:Hand 1 Mapped Position -> X: -0.012 m, Y: 0.025 m, Z: -0.500 m
2024-11-03 04:16:02,051:INFO:Hand 1 Mapped Position -> X: -0.011 m, Y: 0.023 m, Z: -0.500 m
2024-11-03 04:16:02,164:INFO:Hand 1 Mapped Position -> X: -0.010 m, Y: 0.021 m, Z: -0.500 m
2024-11-03 04:16:02,279:INFO:Hand 1 Mapped Position -> X: -0.008 m, Y: 0.019 m, Z: -0.500 m
2024-11-03 04:16:02,399:INFO:Hand 1 Mapped Position -> X: -0.007 m, Y: 0.018 m, Z: -0.500 m
2024-11-03 04:16:02,517:INFO:Hand 1 Mapped Position -> X: -0.007 m, Y: 0.017 m, Z: -0.500 m
2024-11-03 04:16:02,632:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.016 m, Z: -0.500 m
2024-11-03 04:16:02,744:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.016 m, Z: -0.500 m
2024-11-03 04:16:02,857:INFO:Hand 1 Mapped Position -> X: -0.007 m, Y: 0.017 m, Z: -0.500 m
2024-11-03 04:16:02,973:INFO:Hand 1 Mapped Position -> X: -0.008 m, Y: 0.017 m, Z: -0.500 m
2024-11-03 04:16:03,087:INFO:Hand 1 Mapped Position -> X: -0.009 m, Y: 0.018 m, Z: -0.500 m
2024-11-03 04:16:03,204:INFO:Hand 1 Mapped Position -> X: -0.009 m, Y: 0.018 m, Z: -0.500 m
2024-11-03 04:16:03,331:INFO:Hand 1 Mapped Position -> X: -0.009 m, Y: 0.019 m, Z: -0.500 m
2024-11-03 04:16:03,457:INFO:Hand 1 Mapped Position -> X: -0.008 m, Y: 0.019 m, Z: -0.500 m
2024-11-03 04:16:03,583:INFO:Hand 1 Mapped Position -> X: -0.007 m, Y: 0.021 m, Z: -0.500 m
2024-11-03 04:16:03,701:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.023 m, Z: -0.500 m
2024-11-03 04:16:03,816:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.025 m, Z: -0.499 m
2024-11-03 04:16:03,931:INFO:Hand 1 Mapped Position -> X: -0.006 m, Y: 0.028 m, Z: -0.495 m
2024-11-03 04:16:04,060:INFO:Hand 1 Mapped Position -> X: -0.005 m, Y: 0.031 m, Z: -0.489 m
2024-11-03 04:16:04,171:INFO:Hand 1 Mapped Position -> X: -0.005 m, Y: 0.033 m, Z: -0.481 m
2024-11-03 04:16:04,288:INFO:Hand 1 Mapped Position -> X: -0.004 m, Y: 0.036 m, Z: -0.472 m
2024-11-03 04:16:04,403:INFO:Hand 1 Mapped Position -> X: -0.004 m, Y: 0.037 m, Z: -0.463 m
2024-11-03 04:16:04,524:INFO:Hand 1 Mapped Position -> X: -0.003 m, Y: 0.038 m, Z: -0.456 m
2024-11-03 04:16:04,640:INFO:Hand 1 Mapped Position -> X: -0.003 m, Y: 0.039 m, Z: -0.448 m
2024-11-03 04:16:04,759:INFO:Hand 1 Mapped Position -> X: -0.003 m, Y: 0.039 m, Z: -0.441 m
2024-11-03 04:16:04,872:INFO:Hand 1 Mapped Position -> X: -0.003 m, Y: 0.040 m, Z: -0.433 m
2024-11-03 04:16:04,984:INFO:Hand 1 Mapped Position -> X: -0.002 m, Y: 0.040 m, Z: -0.427 m
2024-11-03 04:16:05,101:INFO:Hand 1 Mapped Position -> X: -0.001 m, Y: 0.039 m, Z: -0.424 m
2024-11-03 04:16:05,217:INFO:Hand 1 Mapped Position -> X: 0.001 m, Y: 0.038 m, Z: -0.425 m
2024-11-03 04:16:05,345:INFO:Hand 1 Mapped Position -> X: 0.003 m, Y: 0.035 m, Z: -0.428 m
2024-11-03 04:16:05,459:INFO:Hand 1 Mapped Position -> X: 0.005 m, Y: 0.032 m, Z: -0.433 m
2024-11-03 04:16:05,546:WARNING:Invalid Z_robot for Hand 1: X: 0.010, Y: 0.024
2024-11-03 04:16:05,665:INFO:Hand 1 Mapped Position -> X: 0.007 m, Y: 0.029 m, Z: -0.438 m
2024-11-03 04:16:05,778:INFO:Hand 1 Mapped Position -> X: 0.009 m, Y: 0.026 m, Z: -0.443 m
2024-11-03 04:16:05,901:INFO:Hand 1 Mapped Position -> X: 0.011 m, Y: 0.023 m, Z: -0.447 m
2024-11-03 04:16:06,018:INFO:Hand 1 Mapped Position -> X: 0.012 m, Y: 0.021 m, Z: -0.451 m
2024-11-03 04:16:06,133:INFO:Hand 1 Mapped Position -> X: 0.014 m, Y: 0.019 m, Z: -0.455 m
2024-11-03 04:16:06,252:INFO:Hand 1 Mapped Position -> X: 0.015 m, Y: 0.018 m, Z: -0.457 m
2024-11-03 04:16:06,365:INFO:Hand 1 Mapped Position -> X: 0.016 m, Y: 0.017 m, Z: -0.459 m
2024-11-03 04:16:06,480:INFO:Hand 1 Mapped Position -> X: 0.018 m, Y: 0.018 m, Z: -0.460 m
2024-11-03 04:16:06,593:INFO:Hand 1 Mapped Position -> X: 0.019 m, Y: 0.020 m, Z: -0.460 m
2024-11-03 04:16:06,716:INFO:Hand 1 Mapped Position -> X: 0.022 m, Y: 0.023 m, Z: -0.460 m
2024-11-03 04:16:06,834:INFO:Hand 1 Mapped Position -> X: 0.024 m, Y: 0.028 m, Z: -0.459 m
2024-11-03 04:16:06,954:INFO:Hand 1 Mapped Position -> X: 0.026 m, Y: 0.035 m, Z: -0.454 m
2024-11-03 04:16:07,071:INFO:Hand 1 Mapped Position -> X: 0.029 m, Y: 0.045 m, Z: -0.446 m
2024-11-03 04:16:07,194:INFO:Hand 1 Mapped Position -> X: 0.031 m, Y: 0.059 m, Z: -0.430 m
2024-11-03 04:16:08,753:INFO:Hand 1 Mapped Position -> X: 0.049 m, Y: 0.060 m, Z: -0.391 m
2024-11-03 04:16:08,869:INFO:Hand 1 Mapped Position -> X: 0.064 m, Y: 0.057 m, Z: -0.357 m
2024-11-03 04:16:08,951:WARNING:Invalid Z_robot for Hand 1: X: 0.102, Y: 0.010
2024-11-03 04:16:09,030:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.010
2024-11-03 04:16:09,151:INFO:Hand 1 Mapped Position -> X: 0.077 m, Y: 0.048 m, Z: -0.328 m
2024-11-03 04:16:09,231:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.010
2024-11-03 04:16:09,310:WARNING:Invalid Z_robot for Hand 1: X: 0.098, Y: 0.011
2024-11-03 04:16:09,431:INFO:Hand 1 Mapped Position -> X: 0.090 m, Y: 0.036 m, Z: -0.304 m
2024-11-03 04:16:09,587:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.006
2024-11-03 04:16:09,666:WARNING:Invalid Z_robot for Hand 1: X: 0.102, Y: 0.005
2024-11-03 04:16:09,743:WARNING:Invalid Z_robot for Hand 1: X: 0.102, Y: 0.003
2024-11-03 04:16:09,903:WARNING:Invalid Z_robot for Hand 1: X: 0.102, Y: 0.002
2024-11-03 04:16:09,995:WARNING:Invalid Z_robot for Hand 1: X: 0.104, Y: -0.006
2024-11-03 04:16:10,117:INFO:Hand 1 Mapped Position -> X: 0.103 m, Y: 0.014 m, Z: -0.287 m
2024-11-03 04:16:10,201:WARNING:Invalid Z_robot for Hand 1: X: 0.106, Y: -0.010
2024-11-03 04:16:10,280:WARNING:Invalid Z_robot for Hand 1: X: 0.105, Y: -0.008
2024-11-03 04:16:10,360:WARNING:Invalid Z_robot for Hand 1: X: 0.106, Y: -0.000
2024-11-03 04:16:10,488:INFO:Hand 1 Mapped Position -> X: 0.101 m, Y: 0.008 m, Z: -0.294 m
2024-11-03 04:16:10,662:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.010
2024-11-03 04:16:10,742:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.003
2024-11-03 04:16:10,822:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.003
2024-11-03 04:16:10,901:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.005
2024-11-03 04:16:11,033:INFO:Hand 1 Mapped Position -> X: 0.101 m, Y: 0.004 m, Z: -0.294 m
2024-11-03 04:16:11,110:WARNING:Invalid Z_robot for Hand 1: X: 0.101, Y: 0.005
2024-11-03 04:16:11,241:INFO:Hand 1 Mapped Position -> X: 0.101 m, Y: 0.002 m, Z: -0.291 m
2024-11-03 04:16:11,356:INFO:Hand 1 Mapped Position -> X: 0.101 m, Y: -0.005 m, Z: -0.292 m
2024-11-03 04:16:11,471:INFO:Hand 1 Mapped Position -> X: 0.100 m, Y: -0.012 m, Z: -0.297 m
2024-11-03 04:16:11,593:INFO:Hand 1 Mapped Position -> X: 0.099 m, Y: -0.024 m, Z: -0.338 m
2024-11-03 04:16:11,672:WARNING:Invalid Z_robot for Hand 1: X: 0.096, Y: -0.058
2024-11-03 04:16:11,753:WARNING:Invalid Z_robot for Hand 1: X: 0.096, Y: -0.060
2024-11-03 04:16:11,835:WARNING:Invalid Z_robot for Hand 1: X: 0.096, Y: -0.064
2024-11-03 04:16:11,924:WARNING:Invalid Z_robot for Hand 1: X: 0.097, Y: -0.058
2024-11-03 04:16:12,048:INFO:Hand 1 Mapped Position -> X: 0.098 m, Y: -0.036 m, Z: -0.344 m
2024-11-03 04:16:12,130:WARNING:Invalid Z_robot for Hand 1: X: 0.096, Y: -0.057
2024-11-03 04:16:12,215:WARNING:Invalid Z_robot for Hand 1: X: 0.097, Y: -0.060
2024-11-03 04:16:12,294:WARNING:Invalid Z_robot for Hand 1: X: 0.097, Y: -0.060
2024-11-03 04:16:12,409:INFO:Hand 1 Mapped Position -> X: 0.098 m, Y: -0.048 m, Z: -0.347 m
2024-11-03 04:16:12,490:WARNING:Invalid Z_robot for Hand 1: X: 0.097, Y: -0.060
2024-11-03 04:16:12,607:INFO:Hand 1 Mapped Position -> X: 0.097 m, Y: -0.055 m, Z: -0.347 m
2024-11-03 04:16:12,727:INFO:Hand 1 Mapped Position -> X: 0.097 m, Y: -0.054 m, Z: -0.343 m
2024-11-03 04:16:12,845:INFO:Hand 1 Mapped Position -> X: 0.094 m, Y: -0.046 m, Z: -0.343 m
2024-11-03 04:16:12,977:INFO:Hand 1 Mapped Position -> X: 0.086 m, Y: -0.032 m, Z: -0.353 m
2024-11-03 04:16:13,100:INFO:Hand 1 Mapped Position -> X: 0.075 m, Y: -0.018 m, Z: -0.380 m
2024-11-03 04:16:13,235:INFO:Hand 1 Mapped Position -> X: 0.062 m, Y: -0.012 m, Z: -0.419 m
2024-11-03 04:16:13,273:INFO:Hand 2 Mapped Position -> X: 0.049 m, Y: -0.007 m, Z: -0.453 m
2024-11-03 04:16:13,371:INFO:Hand 1 Mapped Position -> X: 0.038 m, Y: -0.011 m, Z: -0.450 m
2024-11-03 04:16:13,489:INFO:Hand 1 Mapped Position -> X: 0.032 m, Y: -0.022 m, Z: -0.477 m
2024-11-03 04:16:13,572:WARNING:Invalid Z_robot for Hand 1: X: 0.025, Y: -0.041
2024-11-03 04:16:13,691:INFO:Hand 1 Mapped Position -> X: 0.029 m, Y: -0.030 m, Z: -0.491 m
2024-11-03 04:16:13,826:INFO:Hand 1 Mapped Position -> X: 0.027 m, Y: -0.033 m, Z: -0.491 m
2024-11-03 04:16:13,908:WARNING:Inverse kinematics not solvable for position X: 0.025, Y: -0.038, Z: -0.496
2024-11-03 04:16:13,992:WARNING:Inverse kinematics not solvable for position X: 0.024, Y: -0.040, Z: -0.499
2024-11-03 04:16:14,079:WARNING:Inverse kinematics not solvable for position X: 0.022, Y: -0.040, Z: -0.500
2024-11-03 04:16:14,165:WARNING:Inverse kinematics not solvable for position X: 0.021, Y: -0.042, Z: -0.500
2024-11-03 04:16:14,247:WARNING:Inverse kinematics not solvable for position X: 0.020, Y: -0.045, Z: -0.500
2024-11-03 04:16:14,332:WARNING:Inverse kinematics not solvable for position X: 0.020, Y: -0.048, Z: -0.500
2024-11-03 04:16:14,414:WARNING:Inverse kinematics not solvable for position X: 0.020, Y: -0.050, Z: -0.500
2024-11-03 04:16:14,498:WARNING:Inverse kinematics not solvable for position X: 0.020, Y: -0.051, Z: -0.500
2024-11-03 04:16:14,580:WARNING:Inverse kinematics not solvable for position X: 0.021, Y: -0.052, Z: -0.500
2024-11-03 04:16:14,659:WARNING:Inverse kinematics not solvable for position X: 0.022, Y: -0.053, Z: -0.500
2024-11-03 04:16:14,741:WARNING:Inverse kinematics not solvable for position X: 0.022, Y: -0.053, Z: -0.500
2024-11-03 04:16:14,824:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.053, Z: -0.500
2024-11-03 04:16:14,914:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.054, Z: -0.500
2024-11-03 04:16:14,996:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.054, Z: -0.499
2024-11-03 04:16:15,078:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.054, Z: -0.498
2024-11-03 04:16:15,164:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.053, Z: -0.497
2024-11-03 04:16:15,265:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.053, Z: -0.495
2024-11-03 04:16:15,353:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.053, Z: -0.494
2024-11-03 04:16:15,432:WARNING:Inverse kinematics not solvable for position X: 0.023, Y: -0.053, Z: -0.491
2024-11-03 04:16:15,518:WARNING:Inverse kinematics not solvable for position X: 0.024, Y: -0.054, Z: -0.487
2024-11-03 04:16:15,599:WARNING:Inverse kinematics not solvable for position X: 0.024, Y: -0.054, Z: -0.483
2024-11-03 04:16:15,696:INFO:Hand 1 Mapped Position -> X: 0.024 m, Y: -0.054 m, Z: -0.478 m
2024-11-03 04:16:15,814:INFO:Hand 1 Mapped Position -> X: 0.024 m, Y: -0.054 m, Z: -0.472 m
2024-11-03 04:16:15,927:INFO:Hand 1 Mapped Position -> X: 0.023 m, Y: -0.053 m, Z: -0.466 m
2024-11-03 04:16:16,042:INFO:Hand 1 Mapped Position -> X: 0.022 m, Y: -0.053 m, Z: -0.461 m
2024-11-03 04:16:16,163:INFO:Hand 1 Mapped Position -> X: 0.020 m, Y: -0.051 m, Z: -0.456 m
2024-11-03 04:16:16,296:INFO:Hand 1 Mapped Position -> X: 0.019 m, Y: -0.050 m, Z: -0.451 m
2024-11-03 04:16:16,413:INFO:Hand 1 Mapped Position -> X: 0.017 m, Y: -0.050 m, Z: -0.448 m
2024-11-03 04:16:16,528:INFO:Hand 1 Mapped Position -> X: 0.016 m, Y: -0.049 m, Z: -0.447 m
2024-11-03 04:16:16,649:INFO:Hand 1 Mapped Position -> X: 0.016 m, Y: -0.049 m, Z: -0.446 m
2024-11-03 04:16:16,762:INFO:Hand 1 Mapped Position -> X: 0.016 m, Y: -0.049 m, Z: -0.445 m
2024-11-03 04:16:16,876:INFO:Hand 1 Mapped Position -> X: 0.016 m, Y: -0.049 m, Z: -0.444 m
2024-11-03 04:16:16,993:INFO:Hand 1 Mapped Position -> X: 0.017 m, Y: -0.050 m, Z: -0.444 m
2024-11-03 04:16:17,122:INFO:Hand 1 Mapped Position -> X: 0.019 m, Y: -0.052 m, Z: -0.443 m
2024-11-03 04:16:17,245:INFO:Hand 1 Mapped Position -> X: 0.020 m, Y: -0.054 m, Z: -0.444 m
2024-11-03 04:16:17,365:INFO:Hand 1 Mapped Position -> X: 0.022 m, Y: -0.055 m, Z: -0.446 m
2024-11-03 04:16:17,488:INFO:Hand 1 Mapped Position -> X: 0.022 m, Y: -0.055 m, Z: -0.447 m
